Price,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-31,20.018173217773438,12.41349983215332,16.924345016479492,24.561548233032227,0.0,0.0,0.0,0.0,20.119280281041252,12.47249984741211,17.010560786452043,24.673118700115086,19.777739804932143,12.274999618530273,16.79958915334036,24.21089623930002,20.078656821313945,12.403499603271484,16.897416895228112,24.38622299618293,0.0,0.0,0.0,0.0,338321200,66950000,85402916,36590100
2012-09-04,20.31096649169922,12.394000053405762,16.824295043945312,24.2188663482666,0.0,0.0,0.0,0.0,20.316081788892394,12.550000190734863,16.922120897819905,24.43403927132946,19.995907254019908,12.232999801635742,16.638028640026562,24.027602034444165,20.033822807484746,12.41349983215332,16.911004581491014,24.266683566747446,0.0,0.0,0.0,0.0,367892000,79016000,75867307,48556700
2012-09-05,20.1683292388916,12.310999870300293,16.816389083862305,24.2188663482666,0.0,0.0,0.0,0.0,20.3524895478695,12.430500030517578,16.9591777504224,24.33043833802159,20.149370661959022,12.265000343322754,16.77735711692578,24.075417732891363,20.329018325007723,12.380499839782715,16.798602221069693,24.083387269304836,0.0,0.0,0.0,0.0,336375200,53052000,68584110,33650000
2012-09-06,20.350080490112305,12.569000244140625,17.277856826782227,24.983924865722656,0.0,0.0,0.0,0.0,20.410866211485175,12.635000228881836,17.289962563764774,24.991894402053873,20.18547981487506,12.359999656677246,16.915450903190834,24.27465133258058,20.25679664961924,12.411499977111816,16.945837267843693,24.30652947790545,0.0,0.0,0.0,0.0,391196400,107228000,122196311,48371700
2012-09-07,20.475563049316406,12.956999778747559,17.44460678100586,24.665151596069336,0.0,0.0,0.0,0.0,20.536949812480167,12.970999717712402,17.59529944371916,24.760782994238742,20.33503464159632,12.675999641418457,17.235116453900748,24.48982483270264,20.403641958896284,12.692500114440918,17.292676870142227,24.736875904713227,0.0,0.0,0.0,0.0,329666400,100590000,129804723,42649100
2012-09-10,19.94294548034668,12.854499816894531,17.31170082092285,24.481857299804688,0.0,0.0,0.0,0.0,20.561327512310125,13.0,17.609134170954082,24.625305928832457,19.92368637920021,12.840999603271484,17.252905042460558,24.314501579294816,20.475868465108363,12.949999809265137,17.533786886144522,24.5695206886625,0.0,0.0,0.0,0.0,487998000,51344000,102783820,40524000
2012-09-11,19.878244400024414,12.783499717712402,17.09974479675293,24.537643432617188,0.0,0.0,0.0,0.0,20.16441491866981,12.880000114440918,17.30873952723649,24.63327483616802,19.75516873876795,12.713000297546387,17.07034784802352,24.394194807257186,20.014258562126695,12.880000114440918,17.242285661606914,24.457949582968993,0.0,0.0,0.0,0.0,503983200,50496000,75232938,25191800
2012-09-12,20.155092239379883,12.781499862670898,17.067380905151367,24.529672622680664,0.0,0.0,0.0,0.0,20.15840279957574,12.888999938964844,17.166937775183946,24.84844648469691,19.74012958951001,12.675000190734863,16.82034176482901,24.489824939907585,20.066623142883852,12.824999809265137,17.031065585870696,24.657182167487164,0.0,0.0,0.0,0.0,712233200,45464000,106088160,32775800
2012-09-13,20.5519962310791,13.01200008392334,17.441890716552734,24.657180786132812,0.0,0.0,0.0,0.0,20.62782732053533,13.100000381469727,17.515013227708387,24.848445092627475,20.30494334354855,12.6899995803833,17.058981277831915,24.226834956494628,20.38318182019601,12.746999740600586,17.121976892521243,24.6173331055921,0.0,0.0,0.0,0.0,598360000,70512000,106758663,45047300
2012-09-14,20.801761627197266,13.06350040435791,17.531810760498047,24.87235450744629,0.0,0.0,0.0,0.0,20.973283984831276,13.205499649047852,17.613826694996785,24.904232654860703,20.699749777712263,12.988499641418457,17.465850675331325,24.55358063347082,20.762041336826403,13.069999694824219,17.529833811923528,24.71296833047542,0.0,0.0,0.0,0.0,600474000,73324000,105132591,51422800
